,Gene,aboral-1,aboral-2,aboral-3,aboral-4,oral-1,oral-2,oral-3,oral-4
10730,ML04764a,4.704431412,1.77435154,4.280695655,0,2.750320498,1.083451484,3.658805165,7.80398153
10731,ML06156a,1139.413288,67.42535853,517.1080351,7.870017688,960.7786274,944.7696939,86.59172224,571.9203607
10732,ML068130a,794.1080223,645.8639607,553.9220177,659.1139814,800.343265,590.4810587,748.8354571,658.879012
10733,ML071125a,172.1821897,314.9473984,297.9364176,308.8981943,255.7798063,267.6125165,498.8171041,192.8698292
10734,ML08051a,448.8027567,17.7435154,159.2418783,0,447.3854677,270.862871,37.80765337,257.5313905
10735,ML08828a,351.8914696,585.5360083,618.1324525,859.7994324,710.499462,368.3735045,956.1677498,652.189885
10736,ML08919a,48.92608668,70.97406161,126.7085914,7.870017688,110.9295934,28.16973858,113.4229601,62.43185224
10737,ML12522a,63.9802672,117.1072017,67.63499134,26.5613097,142.0998924,80.1754098,41.46645854,57.97243422
10738,ML138310a,356.595901,439.1520062,398.960835,355.1345482,396.9629252,359.7058926,409.7861785,309.9295522
10739,ML150017a,381.9998306,35.4870308,109.5858088,30.49631854,282.3662378,240.5262294,56.10167919,124.8637045
10740,ML218948a,291.6747475,228.0041729,214.0347827,249.8730616,269.5314088,269.7794195,236.602734,256.416536
10741,ML263517a,1103.659609,754.9865804,927.1986788,807.6605652,996.5327938,1089.952193,870.7956292,837.2557327
10742,ML329910a,5.645317694,12.42046078,7.705252178,16.72378759,3.667093998,16.25177226,10.97641549,3.344563513
10743,ML03397a,11.29063539,15.96916386,12.84208696,2.951256633,8.250961495,24.91938413,9.756813773,10.03369054
10744,ML200236a,8.467976541,1.77435154,8.561391309,2.951256633,10.08450849,10.83451484,2.439203443,4.459418017
10745,ML205712a,154.3053503,211.1478333,179.7892175,187.8966723,266.7810883,159.2673681,202.4538858,158.3093396
10746,ML27159a,228.6353666,29.27680041,110.4419479,12.78877874,159.5185889,199.355073,26.83123788,100.3369054
10747,ML12612a,1.881772565,4.435878851,5.992973916,10.82127432,7.334187995,6.500708903,1.219601722,2.229709009
10748,ML039713a,1077.314793,550.9361532,755.1147135,623.6989018,771.006513,937.1855335,389.0529492,629.8927949
10749,ML053814a,0.940886282,0,0.856139131,0,0,4.333805935,0,0
10750,ML068132a,907.9552625,28.38962464,239.7189567,0.983752211,938.7760634,373.7907619,26.83123788,546.2787071
10751,ML082314a,326.48754,149.9327052,225.1645914,145.5953272,243.8617508,287.1146432,196.3558772,202.9035198
10752,ML085025a,144.8964875,125.0917836,122.4278957,171.1728847,89.84380294,115.9293088,147.5718083,168.3430302
10753,ML111732a,330.2510851,426.7315454,349.3047654,385.6308667,411.6313012,359.7058926,379.2961354,408.0367486
10754,ML20822a,856.2065169,203.1632514,1678.032697,1427.424458,542.7299116,1364.065418,900.0660706,730.2297003
10755,ML044118a,408.3446465,359.3061869,391.2555828,305.9469376,398.7964722,420.3791757,326.8532614,392.4287855
10756,ML018114a,77.15267515,22.17939425,35.9578435,21.64254864,44.00512797,71.50779793,25.61163615,42.36447116
10757,ML02675a,8.467976541,11.53328501,4.280695655,15.74003538,14.66837599,4.333805935,8.537212051,4.459418017
10758,ML149637a,88.44331054,141.0609474,136.1261218,55.09012382,62.34059796,88.84302168,101.2269429,124.8637045
10759,ML20702a,66.80292605,147.2711778,19.69120001,84.60269015,70.59155945,59.58983161,89.03092568,52.3981617
10760,ML21439a,194.7634604,144.6096505,184.0699131,169.2053803,250.2791653,169.0184315,173.1834445,148.2756491
10761,ML005217a,44.22165527,19.51786694,36.81398263,28.52881412,22.00256399,28.16973858,24.39203443,40.13476216
10762,ML00876a,378.2362855,418.7469635,403.2415307,337.4270084,410.7145277,427.9633361,250.0183529,353.4088779
10763,ML020049a,159.0097817,253.7322703,157.5296001,277.4181235,66.92446546,208.0226849,243.9203443,230.7748824
10764,ML02214a,461.9751646,415.1982604,427.2134263,384.6471145,339.2061948,478.8855559,356.1237027,431.4486932
10765,ML03981a,5710.238848,6590.828796,4404.835829,4589.204064,5522.64356,4799.690073,4423.495444,5419.307745
10766,ML07201a,225.8127078,94.04063163,148.9682088,79.68392909,233.7772423,159.2673681,76.83490846,153.8499216
10767,ML073721a,150.5418052,24.84092156,72.77182613,5.902513266,138.4327984,106.1782454,23.17243271,56.85757972
10768,ML104326a,321.7831086,267.9270826,278.2452175,251.840566,253.9462593,323.9519937,219.5283099,261.9908085
10769,ML28011a,0.940886282,0.88717577,0.856139131,0,0,5.417257419,0,0
10770,ML43431a,62.09849463,40.81008543,43.66309568,58.04138045,20.16901699,46.58841381,63.41928952,52.3981617
10771,ML463524a,645.4479897,798.4581931,805.6269222,690.5940521,695.831086,694.4924011,709.808202,730.2297003
10772,ML204424a,474.2066863,513.6747709,440.0555133,522.3724241,676.5788426,471.3013955,451.252637,461.5497648
10773,ML078926a,30.10836103,40.81008543,24.8280348,7.870017688,7.334187995,29.25319006,59.76048436,31.21592612
10774,ML021120a,119.4925579,200.501724,186.6383305,192.8154334,224.6095074,144.0990474,156.1090204,117.059723
10775,ML358834a,216.4038449,171.2249236,196.055861,265.613097,240.1946568,230.7751661,223.1871151,204.0183743
10776,ML096914a,432.8076899,23.06657002,142.9752349,0,326.3713658,329.3692511,24.39203443,283.1730441
10777,ML143033a,830.8025873,702.6432099,619.8447308,627.6339106,788.4252095,789.8361317,569.554004,787.08728
10778,ML239510a,966.290212,955.4883044,1358.692801,1085.078689,1173.470079,1034.696167,1256.189773,1124.888195
10779,ML021611a,173.123076,201.3888998,154.1050436,211.5067254,144.8502129,187.4371067,243.9203443,217.3966283
10780,ML22786a,9.408862823,46.13314005,18.83506088,0.983752211,73.34187995,3.250354452,2.439203443,26.7565081
10781,ML257631a,353.7732422,412.5367331,331.3258437,408.2571676,528.9783092,341.2872174,397.5901612,332.2266423
10782,ML003014a,206.0540958,305.1884649,284.2381915,274.4668669,301.6184813,286.0311917,308.5592356,236.3491549
10783,ML003615a,283.206771,245.7476883,273.1083828,274.4668669,286.9501053,267.6125165,293.9240149,270.9096445
10784,ML009136a,232.3989117,279.4603676,220.0277566,216.4254864,297.9513873,243.7765839,234.1635306,222.9709009
10785,ML01441a,528.7780907,1468.2759,1590.706505,1123.445025,963.5289479,1668.515285,957.3873515,586.4134693
10786,ML015114a,1.881772565,0,0,0,0,3.250354452,0,1.114854504
10787,ML015628a,219.2265038,238.6502822,321.0521741,260.6943359,337.3726478,190.6874612,217.0891064,219.6263373
10788,ML016357a,88.44331054,131.302014,114.7226435,167.2378759,188.8553409,114.8458573,131.7169859,110.3705959
10789,ML017953a,15.9950668,23.06657002,25.68417393,9.83752211,23.83611098,14.08486929,25.61163615,22.29709009
10790,ML020062a,13.17240795,3.54870308,2.568417393,3.935008844,7.334187995,6.500708903,2.439203443,13.37825405
10791,ML02764a,566.413542,511.9004194,535.9430959,445.6397516,453.8028822,559.0609657,456.1310439,502.7993814
10792,ML034626a,901.3690585,751.4378773,850.146157,855.8644236,749.9207225,831.0072881,804.9371363,857.3231138
10793,ML04904a,1428.265377,1658.131514,1642.930992,1875.031714,1417.33183,1671.76564,1919.65311,1924.238874
10794,ML076028a,0,3.54870308,1.712278262,0,3.667093998,1.083451484,1.219601722,2.229709009
10795,ML07713a,47.9852004,55.89207352,72.77182613,31.48007075,65.09091846,27.0862871,40.24685681,52.3981617
10796,ML102240a,178.7683936,216.4708879,235.438261,280.3693801,352.9577973,209.1061364,239.0419374,183.9509932
10797,ML10253a,50.80785925,0,0,8.853769899,0,37.92080193,17.0744241,63.54670675
10798,ML104630a,177.8275074,208.486306,217.4593393,195.76669,236.5275628,232.942069,198.7950806,173.9173027
10799,ML13377a,6414.021787,6383.229666,8045.995552,8614.718112,9571.115334,6757.486905,7198.089361,7568.74723
10800,ML14983a,1899.649404,402.7777996,595.8728351,400.3871499,1148.717195,835.341094,357.3433044,1573.059706
10801,ML154139a,227.6944803,197.8401967,232.0137045,254.7918227,241.1114303,269.7794195,204.8930892,241.9234274
10802,ML175616a,29.16747475,26.6152731,12.84208696,23.61005306,11.91805549,23.83593264,18.29402582,26.7565081
10803,ML19204a,186.2954839,160.5788144,137.8384001,146.5790794,115.5134609,175.5191404,151.2306135,151.6202126
10804,ML200245a,220.1673901,239.5374579,243.9996523,170.1891325,222.7759604,273.0297739,214.649903,215.1669193
10805,ML41272a,221.1082763,193.4043179,240.5750958,201.6692033,264.0307678,224.2744572,234.1635306,181.7212842
10806,ML47551a,207.9358684,250.1835672,318.4837567,289.22315,273.1985028,179.8529463,286.6064046,256.416536
10807,ML104346a,668.9701467,392.1316904,726.8621221,762.4079635,383.2113227,540.6422904,1095.202346,820.5329152
10808,ML030211a,478.9111177,800.2325447,856.1391309,544.9987249,670.1614281,492.9704252,609.8008608,717.9663008
10809,ML076023a,1048.147319,691.9971007,770.5252178,788.9692732,855.3496749,920.9337613,836.646781,855.0934048
10810,ML000712a,480.7928903,417.8597877,459.7467133,441.7047427,536.3124971,450.7158173,459.7898491,425.8744206
10811,ML015416a,836.447905,805.5555993,804.7707831,909.9707952,627.9898471,828.8403851,902.505274,846.1745688
10812,ML03008a,23.52215706,11.53328501,8.561391309,8.853769899,9.167734994,15.16832077,12.19601722,7.80398153
10813,ML047912a,792.2262497,809.1043024,660.0832699,695.5128132,704.0820475,759.4994902,621.996878,750.2970814
10814,ML13142a,1199.63001,379.7112296,577.0377742,421.0459463,1068.041127,845.0921574,423.2017974,588.6431783
10815,ML063343a,6.586203976,1.77435154,1.712278262,8.853769899,1.833546999,3.250354452,2.439203443,6.689127026
10816,ML050832a,96.91128708,54.11772198,62.49815656,93.45646005,34.83739298,100.760988,79.27411191,59.08728873
10817,ML07896a,7289.046029,7226.046648,4801.228246,4277.354614,5260.44634,7583.076935,5033.296305,7585.470047
10818,ML001912a,216.4038449,196.0658452,159.2418783,184.9454157,131.0986104,189.6040097,223.1871151,275.3690626
10819,ML005357a,57.39406322,39.03573389,46.23151307,50.17136276,43.08835447,58.50638013,57.32128092,50.16845269
10820,ML069126a,1346.40827,1467.388724,1293.626227,1219.852742,1486.089843,1326.144616,1413.518395,1288.771807
10821,ML144212a,63.03938092,114.4456743,102.7366957,68.86265477,67.84123896,102.927891,100.0073412,43.47932567
10822,ML225210a,7.527090259,5.323054621,11.1298087,1.967504422,0,9.751063355,7.31761033,2.229709009
10823,ML33984a,1400.979674,1395.527486,1258.524522,1271.007857,1371.493155,1278.472751,1348.879504,1147.185285
10824,ML375911a,1837.550909,2576.358436,1993.948036,2071.782156,2923.59069,2073.72614,1940.386339,2047.987724
10825,ML006312a,2.822658847,1.77435154,1.712278262,4.918761055,0,1.083451484,3.658805165,3.344563513
10826,ML062227a,166.536872,190.7427906,176.364661,168.2216281,184.2714734,165.768077,210.9910978,176.1470117
10827,ML050826a,1933.52131,1649.259757,1815.871097,1460.872033,1815.211529,2080.226849,1674.513164,1608.73505
10828,ML05296a,300.1427241,105.5739166,180.6453566,23.61005306,170.5198709,211.2730394,28.0508396,82.49923332
10829,ML06071a,174.0639622,211.1478333,226.0207306,180.0266546,70.59155945,225.3579086,209.7714961,207.3629378
10830,ML07539a,397.9948974,409.8752058,410.9467828,500.7298754,385.0448697,444.2151084,439.0566198,377.935677
10831,ML12882a,538.1869535,534.9669894,566.7641047,549.917486,693.997539,453.9661717,454.9114422,466.0091828
10832,ML207914a,871.2606974,756.7609319,778.23047,924.7270784,934.1921959,788.7526802,711.0278037,750.2970814
10833,ML218942a,116.669899,138.3994201,133.5577044,118.0502653,152.1844009,119.1796632,125.6189773,137.127104
10834,ML034670a,749.886367,622.7973906,584.7430264,602.0563531,428.1332242,700.99311,709.808202,568.5757972
10835,ML274439a,1305.95016,1072.595506,1052.194992,1053.598618,1105.62884,1473.494018,1058.614294,1076.949451
10836,ML123211a,771.5267515,864.1092001,786.7918613,942.4346182,609.6543771,896.0143771,903.7248757,785.9724255
10837,ML13223a,13.17240795,26.6152731,36.81398263,32.46382296,35.75416648,6.500708903,31.70964476,17.83767207
10838,ML273216a,254.0392962,251.9579187,200.3365566,178.0591502,284.1997848,247.0269383,202.4538858,206.2480833
10839,ML085212a,31.04924732,54.11772198,45.37537394,45.25260171,33.92061948,32.50354452,59.76048436,33.44563513
10840,ML00556a,110.083695,225.3426456,201.1926958,139.692814,199.8566229,200.4385245,207.3322927,130.437977
10841,ML07304a,355.6550147,372.6138235,333.0381219,397.4358933,466.6377112,436.630948,332.95127,305.4701342
10842,ML128444a,4.704431412,4.435878851,4.280695655,5.902513266,5.500640996,0,3.658805165,5.574272522
10843,ML009142a,81.85710656,62.10230391,73.62796526,55.09012382,69.67478595,45.50496232,46.34486542,86.95865134
10844,ML01238a,269.0934767,209.3734817,225.1645914,171.1728847,284.1997848,251.3607443,197.5754789,199.5589563
10845,ML17033a,1184.575829,753.2122288,904.9390614,708.3015919,924.1076874,1146.29167,850.0624,864.0122408
10846,ML18754a,67.74381233,56.77924929,72.77182613,63.94389372,52.25608947,69.34089497,67.07809469,55.74272522
10847,ML179910a,451.6254155,580.2129537,504.2659481,659.1139814,619.7388856,357.5389897,543.9423678,532.9004531
10848,ML18206a,0,0,0,1.967504422,1.833546999,0,2.439203443,0
10849,ML252810a,135.4876247,173.8864509,147.2559305,233.149274,186.1050204,166.8515285,212.2106996,172.8024482
10850,ML28975a,55.51229066,7.097406161,190.0628871,68.86265477,111.8463669,92.09337613,78.05451018,112.6003049
10851,ML013513a,373.5318541,430.2802485,418.652035,378.7446012,549.1473261,378.1245679,345.1472872,419.1852936
10852,ML01784a,25.40392962,18.63069117,29.10873045,9.83752211,23.83611098,21.66902968,28.0508396,21.18223558
10853,ML02417a,1007.689208,1232.287145,1112.124731,1233.625273,1112.046255,915.5165039,1202.527298,1161.678393
10854,ML071159a,838.3296776,768.2942169,851.0022961,776.1804945,705.9155945,913.3496009,684.1965658,797.1209706
10855,ML085032a,136.4285109,169.4505721,181.5014958,187.8966723,174.1869649,161.4342711,219.5283099,161.6539031
10856,ML095310a,396.1131249,357.5318354,351.8731828,350.2157871,340.1229683,335.86996,340.2688803,385.7396585
10857,ML12931a,355.6550147,377.0497023,355.2977393,340.378265,420.7990362,364.0396986,262.2143701,302.1255707
10858,ML216314a,468.5613686,372.6138235,352.7293219,445.6397516,264.0307678,411.7115639,480.5230783,379.0505315
10859,ML48643a,11.29063539,54.11772198,4.280695655,67.87890256,5.500640996,20.58557819,60.98008608,18.95252657
10860,ML02762a,260.6255002,212.9221848,172.9401044,197.7341944,157.6850419,237.275875,198.7950806,199.5589563
10861,ML03255a,164.6550994,132.1891897,148.9682088,167.2378759,59.59027746,188.5205582,165.8658341,140.4716675
10862,ML034623a,7.527090259,6.210230391,3.424556524,0,2.750320498,0,2.439203443,6.689127026
10863,ML03673a,222.9900489,190.7427906,174.6523827,188.8804245,162.2689094,197.1881701,217.0891064,160.5390486
10864,ML051323a,36.69456501,4.435878851,11.1298087,0.983752211,23.83611098,6.500708903,6.098008608,34.56048963
10865,ML116914a,10.34974911,5.323054621,13.69822609,1.967504422,9.167734994,5.417257419,4.878406886,5.574272522
10866,ML128218a,599.3445619,749.6635258,620.7008699,599.1050965,470.3048052,746.4980724,740.298245,773.709026
10867,ML13568a,210.7585272,128.6404867,134.4138436,56.07387603,205.3572639,171.1853344,76.83490846,148.2756491
10868,ML04059a,632.2755817,943.0678436,787.6480004,1526.783432,615.1550181,632.7356666,1597.678255,609.8254139
10869,ML120742a,747.0637082,1197.68729,900.6583657,1520.880918,583.9847191,902.515086,1563.529407,899.687585
10870,ML46824a,138.3102835,193.4043179,197.7681392,246.921805,138.4327984,151.6832077,234.1635306,195.0995383
10871,ML08547a,4903.899304,2186.888273,2985.357149,2130.807289,3095.944107,3516.883517,1885.504262,2605.414977
10872,ML50541a,24.46304334,243.086161,73.62796526,95.42396447,327.2881393,48.75531677,148.79141,25.6416536
10873,ML05086a,2440.659016,2541.758581,2195.140732,2420.030439,1983.897853,2499.522573,2529.453971,2227.4793
10874,ML05715a,641.6844446,15.08198809,177.2208001,0,521.6441212,494.0538766,29.27044132,325.5375153
10875,ML055022a,18.81772565,28.38962464,31.67714784,40.33384065,24.75288448,35.75389897,41.46645854,31.21592612
10876,ML10551a,159.0097817,114.4456743,123.2840349,117.0665131,129.2650634,140.8486929,112.2033584,99.22205088
10877,ML16131a,199.4678919,256.3937976,203.7611132,212.4904776,236.5275628,188.5205582,219.5283099,182.8361387
10878,ML234549a,229.5762529,283.0090707,251.7049045,229.2142652,297.0346138,245.9434868,235.3831323,261.9908085
10879,ML27761a,147.7191463,49.68184313,117.2910609,37.38258402,65.09091846,35.75389897,48.78406886,148.2756491
10880,ML000121a,362.2412187,260.8296764,340.7433741,209.5392209,352.9577973,380.2914708,229.2851237,301.0107162
10881,ML01671a,190.059029,202.2760756,202.0488349,207.5717165,154.9347214,208.0226849,274.4103874,217.3966283
10882,ML034668a,503.3741611,337.1267926,337.3188176,378.7446012,335.5391008,321.7850907,290.2652097,501.6845269
10883,ML040518a,795.0489086,738.1302407,864.7005222,848.9781581,740.7529875,718.3283338,797.6195259,872.9310769
10884,ML042714a,54.57140438,95.81498317,56.50518264,74.76516804,42.17158097,66.09054051,85.37212051,63.54670675
10885,ML04659a,8.467976541,28.38962464,21.40347827,12.78877874,6.417414496,10.83451484,19.51362755,23.41194459
10886,ML08239a,2811.368212,2574.584085,2779.883758,3108.656987,3674.428186,2533.109569,2888.016877,2719.130136
10887,ML11178a,493.9652982,407.2136785,398.1046959,471.2173091,259.4469003,443.1316569,469.5466628,482.7320004
10888,ML25961a,12.23152167,6.210230391,5.992973916,11.80502653,11.00128199,15.16832077,10.97641549,5.574272522
10889,ML351739a,280.3841121,234.2144033,241.4312349,288.2393978,258.5301268,302.282964,214.649903,211.8223558
10890,ML00746a,183.4728251,126.8661351,145.5436523,152.4815927,142.0998924,158.1839166,139.0345963,136.0122495
10891,ML19326a,97.85217336,128.6404867,91.60688701,109.1964954,156.7682684,110.5120514,98.78773945,92.53292386
10892,ML089717a,114.7881264,13.30763655,33.38942611,2.951256633,53.17286297,47.67186529,10.97641549,13.37825405
10893,ML008515a,219.2265038,115.3328501,165.2348523,146.5790794,35.75416648,248.1103898,117.0817653,158.3093396
10894,ML08634a,439.3938939,291.8808284,351.0170437,246.921805,305.2855753,400.877049,336.6100752,376.8208225
10895,ML10425a,1676.659355,1503.76293,1529.920627,1801.250298,1337.572536,1686.93396,1533.039364,1699.038265
10896,ML16523a,6.586203976,8.871757701,11.1298087,1.967504422,7.334187995,5.417257419,4.878406886,5.574272522
10897,ML358830a,994.5168004,726.5969557,695.1849743,649.2764593,804.010359,763.8332961,826.8899673,830.5666057
10898,ML005330a,257.8028414,182.7582086,247.4242088,271.5156102,325.4545923,206.9392334,231.7243271,257.5313905
10899,ML005115a,712.2509157,915.5653948,790.2164178,1047.696105,875.5186919,797.4202921,865.9172224,763.6753355
10900,ML13081a,671.7928056,453.3468185,556.4904351,487.9410967,476.7222197,587.2307042,471.9858663,522.8667625
10901,ML00952a,155.2462366,166.7890448,232.0137045,225.2792563,346.5403828,162.5177226,170.744241,172.8024482
10902,ML037016a,0.940886282,0.88717577,5.136834785,6.886265477,5.500640996,3.250354452,4.878406886,4.459418017
10903,ML07522a,107.2610362,100.250862,95.03144353,120.0177697,91.67734994,137.5983384,115.8621636,104.7963234
10904,ML082722a,125.1378756,91.37910432,89.89460875,84.60269015,50.42254247,75.84160387,114.6425618,115.9448684
10905,ML084428a,35.75367873,38.14855812,26.54031306,51.15511497,39.42126047,39.00425342,40.24685681,46.82388918
10906,ML128410a,665.2066016,790.4736112,668.6446612,823.4006006,675.6620691,754.0822328,904.9444774,751.4119359
10907,ML14305a,437.5121213,462.2185762,389.5433046,332.5082473,399.7132457,486.4697162,382.9549406,434.7932567
10908,ML18555a,46.10342783,82.50734662,103.5928348,125.920283,42.17158097,134.347984,80.49371363,57.97243422
10909,ML24221a,21.64038449,25.72809733,34.24556524,42.30134507,27.50320498,19.50212671,43.90566198,18.95252657
10910,ML451319a,350.9505833,282.1218949,291.0873045,378.7446012,416.2151687,416.0453698,279.2887943,276.4839171
10911,ML01565a,6.586203976,19.51786694,0,14.75628317,11.91805549,3.250354452,9.756813773,5.574272522
10912,ML018030a,19.75861193,40.81008543,58.2174609,71.8139114,71.50833295,24.91938413,90.2505274,35.67534414
10913,ML032317a,4824.864856,5913.913684,4561.509289,1715.663856,5246.694737,5035.882497,2785.570332,5944.404217
10914,ML223518a,151.4826915,220.019591,244.8557914,326.6057341,282.3662378,245.9434868,242.7007426,243.0382819
10915,ML10909a,95.02951452,87.83040124,68.49113047,68.86265477,60.50705096,83.42576426,95.12893429,108.1408869
10916,ML45833a,2558.269802,2083.975884,2472.52981,2122.937271,2252.512488,2458.351417,1914.774703,2241.972408
10917,ML094344a,190.059029,141.9481232,167.8032697,165.2703715,201.6901699,164.6846255,92.68973084,154.9647761
10918,ML35606a,618.1622875,542.9515713,554.7781568,540.0799638,735.2523465,577.4796409,493.9386973,558.5421067
10919,ML06271a,470.4431412,393.9060419,345.0240698,309.8819465,346.5403828,438.797851,291.4848115,353.4088779
10920,ML074239a,7.527090259,3.54870308,5.992973916,0,5.500640996,1.083451484,2.439203443,3.344563513
10921,ML34349a,0,0,0,3.935008844,0,1.083451484,7.31761033,0
10922,ML03315a,5714.002393,6650.269573,6945.00063,6861.671672,9976.32922,5449.760964,6160.208296,6303.387367
10923,ML16887a,58.33494951,68.3125343,65.06657395,99.35897331,74.25865345,58.50638013,100.0073412,83.61408782
10924,ML076323a,0.940886282,0.88717577,0,0.983752211,3.667093998,1.083451484,0,0
10925,ML16901a,350.009697,350.4344292,355.2977393,360.0533092,332.7887803,343.4541204,341.4884821,353.4088779
10926,ML06328a,553.241134,892.4988247,730.2866787,820.449344,604.1537361,611.0666369,769.5686863,836.1408782
10927,ML046711a,0.940886282,7.984581931,5.136834785,1.967504422,11.00128199,7.584160387,0,3.344563513
10928,ML25774a,8.467976541,7.984581931,14.55436523,1.967504422,3.667093998,9.751063355,13.41561894,14.49310856
10929,ML008120a,111.0245813,132.1891897,93.31916527,121.001522,87.09348244,134.347984,141.4737997,128.208268
10930,ML113411a,304.8471555,264.3783795,351.8731828,298.0769199,385.0448697,266.529065,236.602734,256.416536
10931,ML233312a,689.669645,456.0083458,470.0203829,569.5925302,451.9693352,468.051041,625.6556832,516.1776355
10932,ML007318a,420.5761682,305.1884649,293.6557219,320.7032208,386.8784167,377.0411164,309.7788373,336.6860603
10933,ML082712a,603.108107,621.0230391,583.0307481,589.2675744,573.9002106,618.6507973,545.1619696,586.4134693
10934,ML24491a,16.93595308,19.51786694,14.55436523,15.74003538,22.91933749,23.83593264,14.63522066,13.37825405
10935,ML07211a,15.05418052,16.85633963,17.12278262,5.902513266,6.417414496,15.16832077,14.63522066,11.14854504
10936,ML279837a,223.9309352,263.4912037,240.5750958,264.6293448,233.7772423,243.7765839,293.9240149,267.565081
10937,ML032523a,409.2855328,378.8240538,331.3258437,369.8908313,518.8938007,343.4541204,365.8805165,344.4900418
10938,ML09661a,311.4333595,272.3629614,306.4978089,271.5156102,301.6184813,319.6181877,280.508396,305.4701342
10939,ML01063a,190.9999153,428.505897,335.6065393,384.6471145,352.0410238,282.7808373,339.0492786,264.2205175
10940,ML08449a,800.6942263,688.4483976,672.0692178,1513.010901,831.513564,702.0765615,1018.367438,819.4180607
10941,ML123610a,807.2804302,937.744789,887.8162787,971.9471845,876.4354654,818.0058703,931.7757153,859.5528228
10942,ML135618a,21.64038449,24.84092156,5.992973916,8.853769899,13.75160249,7.584160387,13.41561894,16.72281756
10943,ML149614a,132.6649658,107.3482682,121.5717566,126.9040352,86.17670894,136.514887,179.2814531,125.978559
10944,ML06153a,372.5909678,349.5472534,347.5924871,417.1109375,330.9552333,384.6252768,397.5901612,309.9295522
10945,ML12366a,27.28570219,8.871757701,11.1298087,0,14.66837599,17.33522374,1.219601722,31.21592612
10946,ML009013a,528.7780907,605.0538752,550.4974612,601.0726009,679.3291631,514.6394548,479.3034766,505.0290905
10947,ML084215a,245.5713197,206.7119544,204.6172523,165.2703715,163.1856829,176.6025919,189.0382669,245.2679909
10948,ML00107a,458.2116195,448.9109397,467.4519655,514.5024064,470.3048052,552.5602568,400.0293647,374.5911134
10949,ML096819a,1095.191633,1096.549252,1084.728279,1217.885237,1098.294652,1132.206801,1206.186103,1190.664611
10950,ML182027a,0.940886282,1.77435154,2.568417393,0,0,1.083451484,1.219601722,1.114854504
10951,ML205622a,1354.876247,1213.656454,1088.152835,968.0121756,1293.567408,987.0243018,1218.38212,1361.23735
10952,ML046337a,141.1329424,149.0455294,191.7751653,181.0104068,119.1805549,149.5163048,284.1672011,171.6875937
10953,ML270541a,399.87667,292.7680041,407.5222263,530.2424417,489.5570487,426.8798846,407.346975,406.9218941
10954,ML004419a,207.9358684,158.8044629,184.9260523,158.384106,204.4404904,218.8571997,142.6934014,186.1807022
10955,ML018016a,194.7634604,124.2046078,154.9611827,243.9705483,199.8566229,169.0184315,148.79141,147.1607946
10956,ML02875a,261.5663865,201.3888998,182.3576349,168.2216281,272.2817293,200.4385245,180.5010548,212.9372103
10957,ML054418a,256.8619551,261.7168522,267.1154088,300.0444244,259.4469003,270.862871,287.8260063,313.2741157
10958,ML06301a,33.87190616,12.42046078,14.55436523,15.74003538,22.91933749,8.667611871,19.51362755,39.01990765
10959,ML068129a,482.6746628,429.3930727,395.5362785,336.4432562,252.1127123,444.2151084,396.3705595,445.9418017
10960,ML26173a,9735.350363,11043.56399,10910.63708,11527.60841,11988.64705,9777.06619,9940.973633,10015.85287
10961,ML267911a,98.79305965,112.6713228,101.8805566,92.47270784,105.4289524,105.0947939,69.51729813,100.3369054
10962,ML01779a,39.51722386,60.32795237,33.38942611,63.94389372,66.00769196,44.42151084,75.61530674,33.44563513
10963,ML145815a,462.9160509,274.137313,306.4978089,291.1906545,289.7004258,473.4682984,353.6844993,317.7335337
10964,ML200218a,1574.10275,30.16397618,340.7433741,0.983752211,1343.98995,577.4796409,63.41928952,1086.983142
10965,ML218812a,1428.265377,1213.656454,1436.601462,1232.64152,1116.630122,1784.444594,1354.977513,1338.94026
10966,ML010113a,604.9898795,354.870308,392.9678611,372.842088,243.8617508,664.1557596,478.0838749,509.4885085
10967,ML03873a,6399.908492,6414.280818,6647.064212,7649.657193,9363.007749,5716.290029,6898.067337,6607.742647
10968,ML05312a,4.704431412,15.96916386,9.41753044,14.75628317,4.583867497,7.584160387,13.41561894,12.26339955
10969,ML375912a,0.940886282,2.66152731,4.280695655,4.918761055,4.583867497,1.083451484,0,3.344563513
10970,ML032920a,83.73887913,209.3734817,481.1501916,126.9040352,143.9334394,512.4725519,321.9748545,96.99234188
10971,ML20102a,7.527090259,11.53328501,15.41050436,24.59380528,5.500640996,8.667611871,24.39203443,11.14854504
10972,ML182015a,1.881772565,3.54870308,9.41753044,2.951256633,3.667093998,2.166902968,3.658805165,4.459418017
10973,ML161319a,799.75334,610.3769298,684.0551656,658.1302292,748.0871755,678.2406289,778.1058984,661.1087211
10974,ML087111a,6.586203976,87.83040124,2.568417393,54.10637161,48.58899547,75.84160387,69.51729813,5.574272522
10975,ML00518a,31.9901336,14.19481232,21.40347827,10.82127432,31.17029898,22.75248116,6.098008608,32.33078063
10976,ML051332a,190.9999153,206.7119544,193.4874436,230.1980174,221.8591869,217.7737483,191.4774703,225.2006099
10977,ML11224a,0.940886282,1.77435154,0.856139131,0.983752211,0.916773499,1.083451484,3.658805165,1.114854504
10978,ML003214a,448.8027567,394.7932177,421.2204524,382.6796101,335.5391008,423.6295302,368.3197199,450.4012197
10979,ML01594a,292.6156338,338.9011442,380.9819133,346.2807783,275.0320498,344.5375719,334.1708717,346.7197508
